YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,cause_of_death,cod_code,DEATHS,POPULATION,Crude Rate
2006.0,VT,0.44,0.04,0.0,0.0,0.15,0.66,Intentional self-harm by handgun discharge,X72,26.0,622892.0,4.2
2006.0,VT,0.44,0.04,0.0,0.0,0.15,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,14.0,622892.0,Unreliable
2007.0,VT,0.43,0.03,0.0,0.0,0.21,0.56,Intentional self-harm by handgun discharge,X72,15.0,623481.0,Unreliable
2007.0,VT,0.43,0.03,0.0,0.0,0.21,0.56,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,22.0,623481.0,3.5
2008.0,VT,0.4,0.04,0.0,0.0,0.05,0.6,Intentional self-harm by handgun discharge,X72,24.0,624151.0,3.8
2008.0,VT,0.4,0.04,0.0,0.0,0.05,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17.0,624151.0,Unreliable
2009.0,VT,0.5,0.03,0.0,0.0,0.39,0.75,Intentional self-harm by handgun discharge,X72,27.0,624817.0,4.3
2009.0,VT,0.5,0.03,0.0,0.0,0.39,0.75,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,26.0,624817.0,4.2
2010.0,VT,0.48,0.03,0.0,0.0,0.5,0.65,Intentional self-harm by handgun discharge,X72,42.0,625741.0,6.7
2010.0,VT,0.48,0.03,0.0,0.0,0.5,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,22.0,625741.0,3.5
2011.0,VT,0.47,0.03,0.0,0.0,0.27,0.65,Intentional self-harm by handgun discharge,X72,38.0,626431.0,6.1
2011.0,VT,0.47,0.03,0.0,0.0,0.27,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,27.0,626431.0,4.3
2012.0,VT,0.48,0.03,0.0,0.0,0.09,0.64,Intentional self-harm by handgun discharge,X72,30.0,626011.0,4.8
2012.0,VT,0.48,0.03,0.0,0.0,0.09,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,19.0,626011.0,Unreliable
2013.0,VT,0.48,0.03,0.0,0.0,0.37,0.59,Intentional self-harm by handgun discharge,X72,35.0,626630.0,5.6
2013.0,VT,0.48,0.03,0.0,0.0,0.37,0.59,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,21.0,626630.0,3.4
2014.0,VT,0.44,0.04,0.0,0.0,0.32,0.51,Intentional self-harm by handgun discharge,X72,35.0,626562.0,5.6
2014.0,VT,0.44,0.04,0.0,0.0,0.32,0.51,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20.0,626562.0,3.2
2015.0,VT,0.43,0.03,0.0,0.0,0.12,0.66,Intentional self-harm by handgun discharge,X72,36.0,626042.0,5.8
2015.0,VT,0.43,0.03,0.0,0.0,0.12,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,21.0,626042.0,3.4
2016.0,VT,0.5,0.03,0.0,0.0,0.12,0.71,Intentional self-harm by handgun discharge,X72,46.0,624594.0,7.4
2016.0,VT,0.5,0.03,0.0,0.0,0.12,0.71,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,624594.0,Unreliable
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,Discharge from other and unspecified firearms,W34,17.0,7000174.0,Unreliable
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,Intentional self-harm by handgun discharge,X72,158.0,7000174.0,2.3
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,95.0,7000174.0,1.4
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,Intentional self-harm by other and unspecified firearm discharge,X74,250.0,7000174.0,3.6
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,Assault by handgun discharge,X93,101.0,7000174.0,1.4
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,"Assault by rifle, shotgun and larger firearm discharge",X94,24.0,7000174.0,0.3
1999.0,VA,0.43,0.04,0.0,0.0,0.39,0.7,Assault by other and unspecified firearm discharge,X95,155.0,7000174.0,2.2
2000.0,VA,0.42,0.03,0.0,0.0,0.38,0.7,Intentional self-harm by handgun discharge,X72,169.0,7078515.0,2.4
2000.0,VA,0.42,0.03,0.0,0.0,0.38,0.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,84.0,7078515.0,1.2
2000.0,VA,0.42,0.03,0.0,0.0,0.38,0.7,Intentional self-harm by other and unspecified firearm discharge,X74,231.0,7078515.0,3.3
2000.0,VA,0.42,0.03,0.0,0.0,0.38,0.7,Assault by handgun discharge,X93,116.0,7078515.0,1.6
2000.0,VA,0.42,0.03,0.0,0.0,0.38,0.7,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,7078515.0,0.3
2000.0,VA,0.42,0.03,0.0,0.0,0.38,0.7,Assault by other and unspecified firearm discharge,X95,148.0,7078515.0,2.1
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,Intentional self-harm by handgun discharge,X72,168.0,7198362.0,2.3
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,74.0,7198362.0,1
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,Intentional self-harm by other and unspecified firearm discharge,X74,225.0,7198362.0,3.1
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,Assault by handgun discharge,X93,110.0,7198362.0,1.5
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,7198362.0,0.3
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,Assault by other and unspecified firearm discharge,X95,144.0,7198362.0,2
2001.0,VA,0.36,0.02,0.0,0.0,0.37,0.65,Legal intervention involving firearm discharge,Y35.0,10.0,7198362.0,Unreliable
2002.0,VA,0.39,0.02,0.0,0.0,0.39,0.68,Intentional self-harm by handgun discharge,X72,154.0,7286873.0,2.1
2002.0,VA,0.39,0.02,0.0,0.0,0.39,0.68,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,88.0,7286873.0,1.2
2002.0,VA,0.39,0.02,0.0,0.0,0.39,0.68,Intentional self-harm by other and unspecified firearm discharge,X74,249.0,7286873.0,3.4
2002.0,VA,0.39,0.02,0.0,0.0,0.39,0.68,Assault by handgun discharge,X93,117.0,7286873.0,1.6
2002.0,VA,0.39,0.02,0.0,0.0,0.39,0.68,"Assault by rifle, shotgun and larger firearm discharge",X94,22.0,7286873.0,0.3
2002.0,VA,0.39,0.02,0.0,0.0,0.39,0.68,Assault by other and unspecified firearm discharge,X95,147.0,7286873.0,2
2003.0,VA,0.36,0.03,0.0,0.0,0.33,0.62,Intentional self-harm by handgun discharge,X72,152.0,7366977.0,2.1
2003.0,VA,0.36,0.03,0.0,0.0,0.33,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,79.0,7366977.0,1.1
2003.0,VA,0.36,0.03,0.0,0.0,0.33,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,221.0,7366977.0,3
2003.0,VA,0.36,0.03,0.0,0.0,0.33,0.62,Assault by handgun discharge,X93,103.0,7366977.0,1.4
2003.0,VA,0.36,0.03,0.0,0.0,0.33,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,26.0,7366977.0,0.4
2003.0,VA,0.36,0.03,0.0,0.0,0.33,0.62,Assault by other and unspecified firearm discharge,X95,207.0,7366977.0,2.8
2004.0,VA,0.38,0.02,0.0,0.0,0.4,0.65,Intentional self-harm by handgun discharge,X72,173.0,7475575.0,2.3
2004.0,VA,0.38,0.02,0.0,0.0,0.4,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,96.0,7475575.0,1.3
2004.0,VA,0.38,0.02,0.0,0.0,0.4,0.65,Intentional self-harm by other and unspecified firearm discharge,X74,225.0,7475575.0,3
2004.0,VA,0.38,0.02,0.0,0.0,0.4,0.65,Assault by handgun discharge,X93,87.0,7475575.0,1.2
2004.0,VA,0.38,0.02,0.0,0.0,0.4,0.65,"Assault by rifle, shotgun and larger firearm discharge",X94,28.0,7475575.0,0.4
2004.0,VA,0.38,0.02,0.0,0.0,0.4,0.65,Assault by other and unspecified firearm discharge,X95,180.0,7475575.0,2.4
2005.0,VA,0.41,0.04,0.0,0.0,0.36,0.65,Intentional self-harm by handgun discharge,X72,166.0,7577105.0,2.2
2005.0,VA,0.41,0.04,0.0,0.0,0.36,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,120.0,7577105.0,1.6
2005.0,VA,0.41,0.04,0.0,0.0,0.36,0.65,Intentional self-harm by other and unspecified firearm discharge,X74,225.0,7577105.0,3
2005.0,VA,0.41,0.04,0.0,0.0,0.36,0.65,Assault by handgun discharge,X93,122.0,7577105.0,1.6
2005.0,VA,0.41,0.04,0.0,0.0,0.36,0.65,"Assault by rifle, shotgun and larger firearm discharge",X94,22.0,7577105.0,0.3
2005.0,VA,0.41,0.04,0.0,0.0,0.36,0.65,Assault by other and unspecified firearm discharge,X95,209.0,7577105.0,2.8
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,Intentional self-harm by handgun discharge,X72,181.0,7673725.0,2.4
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,101.0,7673725.0,1.3
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,217.0,7673725.0,2.8
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,Assault by handgun discharge,X93,95.0,7673725.0,1.2
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,23.0,7673725.0,0.3
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,Assault by other and unspecified firearm discharge,X95,166.0,7673725.0,2.2
2006.0,VA,0.37,0.04,0.0,0.0,0.39,0.63,Legal intervention involving firearm discharge,Y35.0,14.0,7673725.0,Unreliable
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,Intentional self-harm by handgun discharge,X72,168.0,7751000.0,2.2
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,101.0,7751000.0,1.3
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,218.0,7751000.0,2.8
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,Assault by handgun discharge,X93,101.0,7751000.0,1.3
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,18.0,7751000.0,Unreliable
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,Assault by other and unspecified firearm discharge,X95,189.0,7751000.0,2.4
2007.0,VA,0.37,0.03,0.0,0.0,0.33,0.63,Legal intervention involving firearm discharge,Y35.0,13.0,7751000.0,Unreliable
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,Intentional self-harm by handgun discharge,X72,236.0,7833496.0,3
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,115.0,7833496.0,1.5
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,173.0,7833496.0,2.2
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,Assault by handgun discharge,X93,88.0,7833496.0,1.1
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,7833496.0,0.3
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,Assault by other and unspecified firearm discharge,X95,142.0,7833496.0,1.8
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,"Other and unspecified firearm discharge, undetermined intent",Y24,13.0,7833496.0,Unreliable
2008.0,VA,0.37,0.04,0.0,0.0,0.32,0.62,Legal intervention involving firearm discharge,Y35.0,11.0,7833496.0,Unreliable
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,Intentional self-harm by handgun discharge,X72,203.0,7925937.0,2.6
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,116.0,7925937.0,1.5
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,208.0,7925937.0,2.6
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,Assault by handgun discharge,X93,112.0,7925937.0,1.4
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,"Assault by rifle, shotgun and larger firearm discharge",X94,25.0,7925937.0,0.3
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,Assault by other and unspecified firearm discharge,X95,135.0,7925937.0,1.7
2009.0,VA,0.36,0.03,0.0,0.0,0.32,0.61,Legal intervention involving firearm discharge,Y35.0,16.0,7925937.0,Unreliable
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,Intentional self-harm by handgun discharge,X72,222.0,8001024.0,2.8
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,124.0,8001024.0,1.5
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,Intentional self-harm by other and unspecified firearm discharge,X74,230.0,8001024.0,2.9
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,Assault by handgun discharge,X93,84.0,8001024.0,1
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,8001024.0,0.3
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,Assault by other and unspecified firearm discharge,X95,166.0,8001024.0,2.1
2010.0,VA,0.36,0.03,0.0,0.0,0.32,0.67,Legal intervention involving firearm discharge,Y35.0,11.0,8001024.0,Unreliable
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,Intentional self-harm by handgun discharge,X72,249.0,8096604.0,3.1
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,105.0,8096604.0,1.3
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,250.0,8096604.0,3.1
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,Assault by handgun discharge,X93,63.0,8096604.0,0.8
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,8096604.0,0.3
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,Assault by other and unspecified firearm discharge,X95,147.0,8096604.0,1.8
2011.0,VA,0.41,0.03,0.0,0.0,0.36,0.64,Legal intervention involving firearm discharge,Y35.0,15.0,8096604.0,Unreliable
2012.0,VA,0.4,0.03,0.0,0.0,0.33,0.61,Intentional self-harm by handgun discharge,X72,276.0,8185867.0,3.4
2012.0,VA,0.4,0.03,0.0,0.0,0.33,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,115.0,8185867.0,1.4
2012.0,VA,0.4,0.03,0.0,0.0,0.33,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,196.0,8185867.0,2.4
2012.0,VA,0.4,0.03,0.0,0.0,0.33,0.61,Assault by handgun discharge,X93,100.0,8185867.0,1.2
2012.0,VA,0.4,0.03,0.0,0.0,0.33,0.61,Assault by other and unspecified firearm discharge,X95,115.0,8185867.0,1.4
2012.0,VA,0.4,0.03,0.0,0.0,0.33,0.61,Legal intervention involving firearm discharge,Y35.0,12.0,8185867.0,Unreliable
2013.0,VA,0.37,0.03,0.0,0.0,0.42,0.6,Intentional self-harm by handgun discharge,X72,285.0,8260405.0,3.5
2013.0,VA,0.37,0.03,0.0,0.0,0.42,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,118.0,8260405.0,1.4
2013.0,VA,0.37,0.03,0.0,0.0,0.42,0.6,Intentional self-harm by other and unspecified firearm discharge,X74,198.0,8260405.0,2.4
2013.0,VA,0.37,0.03,0.0,0.0,0.42,0.6,Assault by handgun discharge,X93,70.0,8260405.0,0.8
2013.0,VA,0.37,0.03,0.0,0.0,0.42,0.6,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,8260405.0,Unreliable
2013.0,VA,0.37,0.03,0.0,0.0,0.42,0.6,Assault by other and unspecified firearm discharge,X95,149.0,8260405.0,1.8
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,Intentional self-harm by handgun discharge,X72,316.0,8326289.0,3.8
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,126.0,8326289.0,1.5
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,184.0,8326289.0,2.2
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,Assault by handgun discharge,X93,46.0,8326289.0,0.6
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,8326289.0,Unreliable
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,Assault by other and unspecified firearm discharge,X95,175.0,8326289.0,2.1
2014.0,VA,0.36,0.04,0.0,0.0,0.34,0.62,Legal intervention involving firearm discharge,Y35.0,12.0,8326289.0,Unreliable
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,Intentional self-harm by handgun discharge,X72,301.0,8382993.0,3.6
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,109.0,8382993.0,1.3
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,220.0,8382993.0,2.6
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,Assault by handgun discharge,X93,77.0,8382993.0,0.9
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,Assault by other and unspecified firearm discharge,X95,190.0,8382993.0,2.3
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,8382993.0,Unreliable
2015.0,VA,0.34,0.03,0.0,0.0,0.37,0.62,Legal intervention involving firearm discharge,Y35.0,12.0,8382993.0,Unreliable
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,Intentional self-harm by handgun discharge,X72,320.0,8411808.0,3.8
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,110.0,8411808.0,1.3
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,241.0,8411808.0,2.9
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,Assault by handgun discharge,X93,122.0,8411808.0,1.5
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,8411808.0,Unreliable
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,Assault by other and unspecified firearm discharge,X95,215.0,8411808.0,2.6
2016.0,VA,0.35,0.03,0.0,0.0,0.37,0.64,Legal intervention involving firearm discharge,Y35.0,11.0,8411808.0,Unreliable
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,Handgun discharge,W32,11.0,5842564.0,Unreliable
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,Intentional self-harm by handgun discharge,X72,294.0,5842564.0,5
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,114.0,5842564.0,2
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,42.0,5842564.0,0.7
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,Assault by handgun discharge,X93,39.0,5842564.0,0.7
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,"Assault by rifle, shotgun and larger firearm discharge",X94,13.0,5842564.0,Unreliable
1999.0,WA,0.4,0.04,0.0,0.0,0.33,0.61,Assault by other and unspecified firearm discharge,X95,56.0,5842564.0,1
2000.0,WA,0.4,0.03,0.0,0.0,0.36,0.58,Intentional self-harm by handgun discharge,X72,248.0,5894121.0,4.2
2000.0,WA,0.4,0.03,0.0,0.0,0.36,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,89.0,5894121.0,1.5
2000.0,WA,0.4,0.03,0.0,0.0,0.36,0.58,Intentional self-harm by other and unspecified firearm discharge,X74,53.0,5894121.0,0.9
2000.0,WA,0.4,0.03,0.0,0.0,0.36,0.58,Assault by handgun discharge,X93,34.0,5894121.0,0.6
2000.0,WA,0.4,0.03,0.0,0.0,0.36,0.58,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,5894121.0,Unreliable
2000.0,WA,0.4,0.03,0.0,0.0,0.36,0.58,Assault by other and unspecified firearm discharge,X95,62.0,5894121.0,1.1
2001.0,WA,0.34,0.02,0.0,0.0,0.41,0.58,Intentional self-harm by handgun discharge,X72,248.0,5985722.0,4.1
2001.0,WA,0.34,0.02,0.0,0.0,0.41,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,92.0,5985722.0,1.5
2001.0,WA,0.34,0.02,0.0,0.0,0.41,0.58,Intentional self-harm by other and unspecified firearm discharge,X74,51.0,5985722.0,0.9
2001.0,WA,0.34,0.02,0.0,0.0,0.41,0.58,Assault by handgun discharge,X93,12.0,5985722.0,Unreliable
2001.0,WA,0.34,0.02,0.0,0.0,0.41,0.58,Assault by other and unspecified firearm discharge,X95,85.0,5985722.0,1.4
2002.0,WA,0.36,0.02,0.0,0.0,0.3,0.6,Intentional self-harm by handgun discharge,X72,280.0,6052349.0,4.6
2002.0,WA,0.36,0.02,0.0,0.0,0.3,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,105.0,6052349.0,1.7
2002.0,WA,0.36,0.02,0.0,0.0,0.3,0.6,Intentional self-harm by other and unspecified firearm discharge,X74,52.0,6052349.0,0.9
2002.0,WA,0.36,0.02,0.0,0.0,0.3,0.6,Assault by handgun discharge,X93,16.0,6052349.0,Unreliable
2002.0,WA,0.36,0.02,0.0,0.0,0.3,0.6,Assault by other and unspecified firearm discharge,X95,86.0,6052349.0,1.4
2003.0,WA,0.38,0.03,0.0,0.0,0.4,0.58,Intentional self-harm by handgun discharge,X72,294.0,6104115.0,4.8
2003.0,WA,0.38,0.03,0.0,0.0,0.4,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,130.0,6104115.0,2.1
2003.0,WA,0.38,0.03,0.0,0.0,0.4,0.58,Intentional self-harm by other and unspecified firearm discharge,X74,12.0,6104115.0,Unreliable
2003.0,WA,0.38,0.03,0.0,0.0,0.4,0.58,Assault by handgun discharge,X93,23.0,6104115.0,0.4
2003.0,WA,0.38,0.03,0.0,0.0,0.4,0.58,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,6104115.0,Unreliable
2003.0,WA,0.38,0.03,0.0,0.0,0.4,0.58,Assault by other and unspecified firearm discharge,X95,73.0,6104115.0,1.2
2004.0,WA,0.37,0.02,0.0,0.0,0.36,0.56,Intentional self-harm by handgun discharge,X72,296.0,6178645.0,4.8
2004.0,WA,0.37,0.02,0.0,0.0,0.36,0.56,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,115.0,6178645.0,1.9
2004.0,WA,0.37,0.02,0.0,0.0,0.36,0.56,Intentional self-harm by other and unspecified firearm discharge,X74,12.0,6178645.0,Unreliable
2004.0,WA,0.37,0.02,0.0,0.0,0.36,0.56,Assault by handgun discharge,X93,45.0,6178645.0,0.7
2004.0,WA,0.37,0.02,0.0,0.0,0.36,0.56,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,6178645.0,Unreliable
2004.0,WA,0.37,0.02,0.0,0.0,0.36,0.56,Assault by other and unspecified firearm discharge,X95,62.0,6178645.0,1
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,Intentional self-harm by handgun discharge,X72,248.0,6257305.0,4
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,111.0,6257305.0,1.8
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,Intentional self-harm by other and unspecified firearm discharge,X74,39.0,6257305.0,0.6
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,Assault by handgun discharge,X93,43.0,6257305.0,0.7
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,"Assault by rifle, shotgun and larger firearm discharge",X94,17.0,6257305.0,Unreliable
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,Assault by other and unspecified firearm discharge,X95,81.0,6257305.0,1.3
2005.0,WA,0.36,0.04,0.0,0.0,0.22,0.55,Legal intervention involving firearm discharge,Y35.0,12.0,6257305.0,Unreliable
2006.0,WA,0.36,0.04,0.0,0.0,0.21,0.57,Intentional self-harm by handgun discharge,X72,262.0,6370753.0,4.1
2006.0,WA,0.36,0.04,0.0,0.0,0.21,0.57,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,79.0,6370753.0,1.2
2006.0,WA,0.36,0.04,0.0,0.0,0.21,0.57,Intentional self-harm by other and unspecified firearm discharge,X74,56.0,6370753.0,0.9
2006.0,WA,0.36,0.04,0.0,0.0,0.21,0.57,"Assault by rifle, shotgun and larger firearm discharge",X94,13.0,6370753.0,Unreliable
2006.0,WA,0.36,0.04,0.0,0.0,0.21,0.57,Assault by other and unspecified firearm discharge,X95,103.0,6370753.0,1.6
2007.0,WA,0.36,0.03,0.0,0.0,0.23,0.55,Intentional self-harm by handgun discharge,X72,233.0,6461587.0,3.6
2007.0,WA,0.36,0.03,0.0,0.0,0.23,0.55,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,94.0,6461587.0,1.5
2007.0,WA,0.36,0.03,0.0,0.0,0.23,0.55,Intentional self-harm by other and unspecified firearm discharge,X74,86.0,6461587.0,1.3
2007.0,WA,0.36,0.03,0.0,0.0,0.23,0.55,Assault by handgun discharge,X93,11.0,6461587.0,Unreliable
2007.0,WA,0.36,0.03,0.0,0.0,0.23,0.55,"Assault by rifle, shotgun and larger firearm discharge",X94,13.0,6461587.0,Unreliable
2007.0,WA,0.36,0.03,0.0,0.0,0.23,0.55,Assault by other and unspecified firearm discharge,X95,100.0,6461587.0,1.5
2008.0,WA,0.38,0.04,0.0,0.0,0.24,0.56,Intentional self-harm by handgun discharge,X72,211.0,6562231.0,3.2
2008.0,WA,0.38,0.04,0.0,0.0,0.24,0.56,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,104.0,6562231.0,1.6
2008.0,WA,0.38,0.04,0.0,0.0,0.24,0.56,Intentional self-harm by other and unspecified firearm discharge,X74,124.0,6562231.0,1.9
2008.0,WA,0.38,0.04,0.0,0.0,0.24,0.56,Assault by handgun discharge,X93,14.0,6562231.0,Unreliable
2008.0,WA,0.38,0.04,0.0,0.0,0.24,0.56,Assault by other and unspecified firearm discharge,X95,104.0,6562231.0,1.6
2009.0,WA,0.37,0.03,0.0,0.0,0.35,0.56,Intentional self-harm by handgun discharge,X72,280.0,6667426.0,4.2
2009.0,WA,0.37,0.03,0.0,0.0,0.35,0.56,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,84.0,6667426.0,1.3
